"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone"
4134,"4134","BAKE-SOUTH POINTE",,"33.65942","-117.69957",,,,,
4135,"4135","COMMERCENTRE-BAKE",,"33.66508","-117.68590",,,,,
4136,"4136","COMMERCENTRE-BISCAYNE BAY",,"33.66438","-117.68290",,,,,
4137,"4137","COMMERCENTRE-ENT 25862 ELLISON PROLOGIC",,"33.66436","-117.67917",,,,,
4138,"4138","COMMERCENTRE-DIMENSION",,"33.66461","-117.67578",,,,,
4139,"4139","COMMERCENTRE-ENT 25841 THE YOUNG",,"33.66453","-117.67985",,,,,
4140,"4140","COMMERCENTRE-BISCAYNE BAY",,"33.66457","-117.68377",,,,,
4141,"4141","DIMENSION-COMMERCENTRE",,"33.66511","-117.67526",,,,,
4142,"4142","DIMENSION-ENTERPRISE",,"33.66686","-117.67563",,,,,
4143,"4143","DIMENSION-ATLANTIC OCEAN",,"33.66674","-117.67592",,,,,
4145,"4145","EL TORO-ROCKFIELD",,"33.61677","-117.70489",,,,,
4146,"4146","EL TORO-ARBOR WAY",,"33.61800","-117.70335",,,,,
4147,"4147","EL TORO-CORNELIUS",,"33.62196","-117.69848",,,,,
4148,"4148","EL TORO-MUIRLANDS",,"33.62337","-117.69672",,,,,
4149,"4149","EL TORO-JERONIMO",,"33.62869","-117.69018",,,,,
4150,"4150","EL TORO-TOLEDO",,"33.63218","-117.68585",,,,,
4151,"4151","EL TORO-SERRANO",,"33.63436","-117.68316",,,,,
4152,"4152","EL TORO-TRABUCO",,"33.63640","-117.68063",,,,,
4153,"4153","EL TORO-ALISO PARK",,"33.63845","-117.67440",,,,,
4154,"4154","EL TORO-NORTHCREST",,"33.64272","-117.66831",,,,,
4155,"4155","EL TORO-RAINTREE",,"33.64479","-117.66509",,,,,
4156,"4156","EL TORO-DESTRY",,"33.64819","-117.66161",,,,,
4157,"4157","EL TORO-NORMANDALE",,"33.65493","-117.65870",,,,,
4158,"4158","EL TORO-SANTA MARGARITA",,"33.65931","-117.65355",,,,,
4159,"4159","EL TORO-SANTA MARGARITA",,"33.65977","-117.65319",,,,,
4160,"4160","EL TORO-NORMANDALE",,"33.65424","-117.65935",,,,,
4161,"4161","EL TORO-NORTHCREST",,"33.64282","-117.66865",,,,,
4162,"4162","EL TORO-ALISO PARK",,"33.63872","-117.67477",,,,,
4163,"4163","EL TORO-TRABUCO",,"33.63673","-117.68071",,,,,
4164,"4164","EL TORO-SERRANO",,"33.63477","-117.68312",,,,,
4165,"4165","EL TORO-TOLEDO",,"33.63297","-117.68533",,,,,
4166,"4166","EL TORO-JERONIMO",,"33.62815","-117.69131",,,,,
4168,"4168","EL TORO-MUIRLANDS",,"33.62300","-117.69775",,,,,
4170,"4170","EL TORO-RAYMOND",,"33.62087","-117.70040",,,,,
4172,"4172","ELLIPSE-ENT 20081 IPC",,"33.67123","-117.64850",,,,,
4173,"4173","ICON-DEFINITION",,"33.67037","-117.64454",,,,,
4174,"4174","ICON-ELLIPSE",,"33.66935","-117.64715",,,,,
4175,"4175","JERONIMO-BAKE",,"33.64466","-117.71052",,,,,
4176,"4176","JERONIMO-HEIDI",,"33.64400","-117.70758",,,,,
4177,"4177","JERONIMO-LAKE FOREST",,"33.64013","-117.70328",,,,,
4178,"4178","JERONIMO-EXIT 24600 SERRANO",,"33.63636","-117.70057",,,,,
4180,"4180","JERONIMO-RIDGE ROUTE",,"33.63280","-117.69710",,,,,
4181,"4181","JERONIMO-CANARD",,"33.63134","-117.69540",,,,,
4182,"4182","JERONIMO-FARTHING",,"33.62963","-117.69212",,,,,
4183,"4183","JERONIMO-EL TORO",,"33.62799","-117.69026",,,,,
4184,"4184","JERONIMO-CHERRY",,"33.62588","-117.68783",,,,,
4185,"4185","JERONIMO-LOS ALISOS",,"33.62341","-117.68562",,,,,
4186,"4186","JERONIMO-CHERRY",,"33.62663","-117.68827",,,,,
4187,"4187","JERONIMO-EL TORO",,"33.62891","-117.69100",,,,,
4188,"4188","JERONIMO-RIDGE ROUTE",,"33.63369","-117.69728",,,,,
4189,"4189","JERONIMO-ENT 24600 SERRANO",,"33.63679","-117.70089",,,,,
4190,"4190","JERONIMO-PARKWOOD",,"33.63893","-117.70256",,,,,
4191,"4191","JERONIMO-LAKE FOREST",,"33.64102","-117.70343",,,,,
4192,"4192","JERONIMO-JERONIMO",,"33.64294","-117.70481",,,,,
4193,"4193","JERONIMO-JERONIMO",,"33.64427","-117.70823",,,,,
4194,"4194","LAKE FOREST-MUIRLANDS",,"33.63444","-117.70930",,,,,
4195,"4195","LAKE FOREST-OVERLAKE",,"33.63838","-117.70698",,,,,
4196,"4196","LAKE FOREST-JERONIMO",,"33.64058","-117.70274",,,,,
4197,"4197","LAKE FOREST-TOLEDO",,"33.64227","-117.69700",,,,,
4198,"4198","LAKE FOREST-BUFFWOOD",,"33.64352","-117.69278",,,,,
4199,"4199","LAKE FOREST-SERRANO",,"33.64508","-117.68939",,,,,
4200,"4200","LAKE FOREST-TRABUCO",,"33.64693","-117.68546",,,,,
4201,"4201","LAKE FOREST-NEWVALE",,"33.64796","-117.68157",,,,,
4202,"4202","LAKE FOREST-FERNLEAF",,"33.64868","-117.67678",,,,,
4203,"4203","LAKE FOREST-PITTSFORD",,"33.65324","-117.67333",,,,,
4204,"4204","LAKE FOREST-VINTAGE WOODS",,"33.65712","-117.67195",,,,,
4205,"4205","LAKE FOREST-DIMENSION",,"33.66209","-117.66748",,,,,
4206,"4206","LAKE FOREST-REGENCY",,"33.66421","-117.66582",,,,,
4207,"4207","LAKE FOREST-VISTA TERRACE",,"33.66658","-117.66292",,,,,
4208,"4208","LAKE FOREST-PORTOLA",,"33.67580","-117.65769",,,,,
4209,"4209","LAKE FOREST-BURBANK",,"33.67843","-117.65576",,,,,
4210,"4210","LAKE FOREST-BURBANK",,"33.67801","-117.65625",,,,,
4211,"4211","LAKE FOREST-PORTOLA",,"33.67505","-117.65825",,,,,
4212,"4212","LAKE FOREST-TOWNE CENTRE",,"33.67364","-117.66071",,,,,
4213,"4213","LAKE FOREST-RANCHO",,"33.66896","-117.66174",,,,,
4214,"4214","LAKE FOREST-VISTA TERRACE",,"33.66659","-117.66334",,,,,
4215,"4215","LAKE FOREST-REGENCY",,"33.66423","-117.66618",,,,,
4216,"4216","LAKE FOREST-DIMENSION",,"33.66145","-117.66822",,,,,
4217,"4217","LAKE FOREST-VINTAGE WOODS",,"33.65653","-117.67257",,,,,
4218,"4218","LAKE FOREST-PITTSFORD",,"33.65265","-117.67380",,,,,
4219,"4219","LAKE FOREST-STERLING",,"33.64829","-117.67855",,,,,
4220,"4220","LAKE FOREST-CANADA",,"33.64820","-117.68245",,,,,
4221,"4221","LAKE FOREST-TRABUCO",,"33.64682","-117.68656",,,,,
4222,"4222","LAKE FOREST-SERRANO",,"33.64537","-117.68961",,,,,
4223,"4223","LAKE FOREST-BUFFWOOD",,"33.64362","-117.69328",,,,,
4224,"4224","LAKE FOREST-TOLEDO",,"33.64214","-117.69816",,,,,
4225,"4225","LAKE FOREST-JERONIMO",,"33.64055","-117.70401",,,,,
4226,"4226","LAKE FOREST-OVERLAKE",,"33.63833","-117.70747",,,,,
4227,"4227","LOS ALISOS-FORDVIEW",,"33.61283","-117.69587",,,,,
4228,"4228","LOS ALISOS-MUIRLANDS",,"33.61696","-117.69318",,,,,
4229,"4229","LOS ALISOS-ROCKFIELD",,"33.61252","-117.69622",,,,,
4230,"4230","MARKET-TOWNE CENTER",,"33.67931","-117.66748",,,,,
4232,"4232","MUIRLANDS-ASPAN",,"33.63633","-117.71147",,,,,
4233,"4233","MUIRLANDS-LAKE FOREST",,"33.63356","-117.70970",,,,,
4234,"4234","MUIRLANDS-DYLAN",,"33.62990","-117.70720",,,,,
4235,"4235","MUIRLANDS-RIDGE ROUTE",,"33.62823","-117.70446",,,,,
4236,"4236","MUIRLANDS-ENTRADOS",,"33.62633","-117.70181",,,,,
4237,"4237","MUIRLANDS-TULIP",,"33.62439","-117.69947",,,,,
4238,"4238","MUIRLANDS-EL TORO",,"33.62246","-117.69669",,,,,
4239,"4239","MUIRLANDS-PARKVIEW",,"33.61904","-117.69461",,,,,
4240,"4240","MUIRLANDS-LOS ALISOS",,"33.61775","-117.69313",,,,,
4241,"4241","MUIRLANDS-PARKVIEW",,"33.61989","-117.69485",,,,,
4242,"4242","MUIRLANDS-EL TORO",,"33.62368","-117.69760",,,,,
4243,"4243","MUIRLANDS-TULIP",,"33.62479","-117.69959",,,,,
4244,"4244","MUIRLANDS-ENTRADOS",,"33.62705","-117.70223",,,,,
4245,"4245","MUIRLANDS-RIDGE ROUTE",,"33.62881","-117.70534",,,,,
4246,"4246","MUIRLANDS-VILLAGE CENTER",,"33.63010","-117.70698",,,,,
4251,"4251","PORTOLA-MARKET",,"33.68013","-117.66552",,,,,
4252,"4252","PORTOLA-BAKE",,"33.67762","-117.66160",,,,,
4253,"4253","PORTOLA-LAKE FOREST",,"33.67563","-117.65805",,,,,
4255,"4255","PORTOLA-TOWNE CENTER",,"33.67376","-117.65575",,,,,
4256,"4256","PORTOLA-PAULING",,"33.67403","-117.65582",,,,,
4257,"4257","PORTOLA-BAKE",,"33.67832","-117.66233",,,,,
4287,"4287","ROCKFIELD-LAKE FOREST",,"33.63009","-117.71752",,,,,
4288,"4288","TOWNE CENTRE-ALTON",,"33.68116","-117.66974",,,,,
4301,"4301","BEACH-1501 HILLSBOROUGH",,"33.91076","-117.97472",,,,,
4302,"4302","BEACH-WESTRIDGE PLAZA SOUTH",,"33.91408","-117.97075",,,,,
4303,"4303","BEACH-IMPERIAL",,"33.91782","-117.96780",,,,,
4304,"4304","BEACH-FASHION SQUARE",,"33.91974","-117.96760",,,,,
4306,"4306","BEACH-LAMBERT",,"33.92525","-117.96767",,,,,
4307,"4307","BEACH-MERCED",,"33.92736","-117.96767",,,,,
4308,"4308","BEACH-LA HABRA",,"33.93223","-117.96771",,,,,
4309,"4309","BEACH-LA HABRA",,"33.93310","-117.96774",,,,,
4310,"4310","BEACH-GREGORY",,"33.93584","-117.96777",,,,,
4311,"4311","BEACH-WHITTIER",,"33.93859","-117.96778",,,,,
4312,"4312","BEACH-LA HABRA",,"33.93078","-117.96810",,,,,
4313,"4313","BEACH-MERCED",,"33.92658","-117.96807",,,,,
4314,"4314","BEACH-LAMBERT",,"33.92386","-117.96804",,,,,
4315,"4315","BEACH-FASHION SQUARE",,"33.92018","-117.96802",,,,,
4316,"4316","BEACH-IMPERIAL",,"33.91697","-117.96855",,,,,
4317,"4317","BEACH-WESTRIDGE PLAZA SOUTH",,"33.91415","-117.97127",,,,,
4318,"4318","BEACH-1501 HILLSBOROUGH",,"33.91088","-117.97514",,,,,
4319,"4319","EUCLID-COUNTRY HILLS",,"33.90921","-117.94808",,,,,
4320,"4320","EUCLID-MONTWOOD",,"33.91452","-117.94669",,,,,
4321,"4321","EUCLID-IMPERIAL",,"33.91656","-117.94600",,,,,
4323,"4323","EUCLID-LAS LOMAS",,"33.92073","-117.94606",,,,,
4324,"4324","EUCLID-LAMBERT",,"33.92440","-117.94606",,,,,
4325,"4325","EUCLID-ELECTRIC",,"33.92783","-117.94605",,,,,
4327,"4327","1ST-EUCLID",,"33.93089","-117.94606",,,,,
4330,"4330","EUCLID-LAS LOMAS",,"33.92115","-117.94626",,,,,
4331,"4331","EUCLID-IMPERIAL",,"33.91799","-117.94625",,,,,
4332,"4332","EUCLID-MONTWOOD",,"33.91446","-117.94667",,,,,
4333,"4333","HARBOR-LAS PALMAS",,"33.91244","-117.93145",,,,,
4334,"4334","HARBOR-LAS RIENDAS",,"33.91527","-117.93289",,,,,
4335,"4335","HARBOR-LAMBERT",,"33.92500","-117.93294",,,,,
4336,"4336","HARBOR-SUPERIOR",,"33.92788","-117.93295",,,,,
4337,"4337","HARBOR-LA HABRA",,"33.93269","-117.93298",,,,,
4338,"4338","HARBOR-FRANCIS",,"33.93628","-117.93296",,,,,
4339,"4339","HARBOR-WHITTIER",,"33.93835","-117.93329",,,,,
4340,"4340","HARBOR-STEARNS",,"33.93382","-117.93326",,,,,
4341,"4341","HARBOR-LA HABRA",,"33.93095","-117.93330",,,,,
4342,"4342","HARBOR-3RD",,"33.92941","-117.93328",,,,,
4343,"4343","HARBOR-LAMBERT",,"33.92401","-117.93331",,,,,
4344,"4344","HARBOR-EDWARDS",,"33.92061","-117.93326",,,,,
4345,"4345","HARBOR-IMPERIAL",,"33.91678","-117.93323",,,,,
4347,"4347","IDAHO-WHITTIER",,"33.93859","-117.95934",,,,,
4348,"4348","IDAHO-HIGHLANDER",,"33.93564","-117.95930",,,,,
4362,"4362","LA HABRA-MONTE VISTA",,"33.93175","-117.95523",,,,,
4363,"4363","LA HABRA-WALNUT",,"33.93178","-117.95069",,,,,
4364,"4364","LA HABRA-EUCLID",,"33.93176","-117.94654",,,,,
4365,"4365","LA HABRA-CYPRESS",,"33.93181","-117.94200",,,,,
4366,"4366","LA HABRA-MCPHERSON",,"33.93176","-117.93920",,,,,
4367,"4367","LA HABRA-VALENCIA",,"33.93177","-117.93505",,,,,
4368,"4368","LA HABRA-HARBOR",,"33.93171","-117.93346",,,,,
4369,"4369","LA HABRA-FONDA",,"33.93177","-117.92931",,,,,
4370,"4370","LA HABRA-PALM",,"33.93198","-117.92485",,,,,
4371,"4371","LA HABRA-FONDA",,"33.93197","-117.92998",,,,,
4372,"4372","LA HABRA-HARBOR",,"33.93196","-117.93399",,,,,
4373,"4373","LA HABRA-VALENCIA",,"33.93196","-117.93621",,,,,
4374,"4374","LA HABRA-MCPHERSON",,"33.93195","-117.93843",,,,,
4375,"4375","LA HABRA-CYPRESS",,"33.93194","-117.94231",,,,,
4376,"4376","LA HABRA-EUCLID",,"33.93199","-117.94686",,,,,
4377,"4377","LA HABRA-WALNUT",,"33.93188","-117.95021",,,,,
4378,"4378","LA HABRA-MONTE VISTA",,"33.93194","-117.95545",,,,,
4379,"4379","LA HABRA-IDAHO",,"33.93192","-117.95976",,,,,
4380,"4380","LA HABRA-EL PORTAL",,"33.93193","-117.96277",,,,,
4389,"4389","WHITTIER-HACIENDA",,"33.93940","-117.96440",,,,,
4391,"4391","WHITTIER-IDAHO",,"33.93898","-117.95879",,,,,
4392,"4392","WHITTIER-MONTE VISTA",,"33.93899","-117.95521",,,,,
4393,"4393","WHITTIER-WALNUT",,"33.93900","-117.95081",,,,,
4394,"4394","WHITTIER-EUCLID",,"33.93899","-117.94653",,,,,
4395,"4395","WHITTIER-CYPRESS",,"33.93899","-117.94134",,,,,
4396,"4396","WHITTIER-MAPLE",,"33.93900","-117.93864",,,,,
4397,"4397","WHITTIER-HARBOR",,"33.93923","-117.93392",,,,,
4398,"4398","WHITTIER-STONEWOOD",,"33.93923","-117.93859",,,,,
4399,"4399","WHITTIER-CYPRESS",,"33.93920","-117.94218",,,,,
4400,"4400","WHITTIER-EUCLID",,"33.93921","-117.94691",,,,,
4401,"4401","WHITTIER-WALNUT",,"33.93921","-117.95098",,,,,
4402,"4402","WHITTIER-MONTE VISTA",,"33.93922","-117.95456",,,,,
4413,"4413","DEL AMO-PIONEER",,"33.84589","-118.08151",,,,,
4414,"4414","DEL AMO-VIOLETA",,"33.84594","-118.07889",,,,,
4415,"4415","DEL AMO-AVD PAMPLONA",,"33.84597","-118.07468",,,,,
4416,"4416","DEL AMO-NORWALK",,"33.84596","-118.07113",,,,,
4417,"4417","DEL AMO-CLARRETA",,"33.84598","-118.06753",,,,,
4418,"4418","DEL AMO-BLOOMFIELD",,"33.84603","-118.06298",,,,,
4420,"4420","BEACH-ROSECRANS",,"33.89654","-117.98692",,,,,
4421,"4421","BEACH-HAWKS POINTE",,"33.90268","-117.98279",,,,,
4422,"4422","BEACH-HILLSBOROUGH",,"33.90826","-117.97789",,,,,
4423,"4423","BEACH-HILLSBOROUGH",,"33.90804","-117.97857",,,,,
4424,"4424","BEACH-SOMERSET",,"33.90239","-117.98339",,,,,
4425,"4425","BEACH-ROSECRANS",,"33.89608","-117.98769",,,,,
4429,"4429","ALICIA-NIGUEL",,"33.52954","-117.71512",,,,,
4430,"4430","ALICIA-SEA BIRD",,"33.53312","-117.71395",,,,,
4431,"4431","ALICIA-KITE HILL",,"33.53604","-117.71413",,,,,
4432,"4432","ALICIA-HIGHLANDS",,"33.54153","-117.71477",,,,,
4433,"4433","ALICIA-KITE HILL",,"33.54721","-117.71625",,,,,
4434,"4434","ALICIA-AWMA",,"33.55037","-117.71684",,,,,
4435,"4435","ALICIA-EL LAZO",,"33.55746","-117.71687",,,,,
4436,"4436","ALICIA-FEDERAL LOADING DOCK",,"33.56033","-117.71636",,,,,
4437,"4437","ALICIA-AVILA",,"33.56316","-117.71552",,,,,
4438,"4438","ALICIA-MARKETPLACE",,"33.56555","-117.71543",,,,,
4439,"4439","ALICIA-MARKETPLACE",,"33.56751","-117.71494",,,,,
4440,"4440","ALICIA-PACIFIC PARK",,"33.57032","-117.71486",,,,,
4441,"4441","ALICIA-MARKETPLACE",,"33.56764","-117.71527",,,,,
4442,"4442","ALICIA-MARKETPLACE",,"33.56535","-117.71579",,,,,
4443,"4443","ALICIA-AVILA",,"33.56291","-117.71585",,,,,
4444,"4444","ALICIA-SKATE PARK WAY",,"33.55969","-117.71693",,,,,
4445,"4445","ALICIA-ALISO CREEK",,"33.55503","-117.71833",,,,,
4446,"4446","ALICIA-AWMA",,"33.55172","-117.71790",,,,,
4447,"4447","ALICIA-KITE HILL",,"33.54694","-117.71654",,,,,
4448,"4448","ALICIA-HIGHLANDS",,"33.54132","-117.71512",,,,,
4449,"4449","ALICIA-CLIPPER",,"33.53802","-117.71537",,,,,
4450,"4450","ALICIA-KITE HILL",,"33.53577","-117.71435",,,,,
4451,"4451","ALICIA-SEA BIRD",,"33.53296","-117.71429",,,,,
4452,"4452","ALICIA-NIGUEL",,"33.52903","-117.71606",,,,,
4453,"4453","ALICIA-PACIFIC ISLAND",,"33.52561","-117.71667",,,,,
4460,"4460","CABOT-RAPID FALLS",,"33.56592","-117.67640",,,,,
4468,"4468","CROWN VALLEY-ALICIA",,"33.52384","-117.71439",,,,,
4469,"4469","CROWN VALLEY-NIGUEL",,"33.52663","-117.71084",,,,,
4470,"4470","CROWN VALLEY-ENT 19751 CROWN VALLEY",,"33.52903","-117.70850",,,,,
4471,"4471","CROWN VALLEY-CENTRAL PARK",,"33.53091","-117.70508",,,,,
4472,"4472","CROWN VALLEY-LA PLATA",,"33.53346","-117.70146",,,,,
4473,"4473","CROWN VALLEY-ADELANTO",,"33.53714","-117.69754",,,,,
4474,"4474","CROWN VALLEY-NUEVA VISTA",,"33.54033","-117.69456",,,,,
4475,"4475","CROWN VALLEY-GOLDEN LANTERN",,"33.54356","-117.69127",,,,,
4476,"4476","CROWN VALLEY-GLENROCK",,"33.54939","-117.68884",,,,,
4477,"4477","CROWN VALLEY-GREENFIELD",,"33.55395","-117.68470",,,,,
4478,"4478","CROWN VALLEY-CABOT",,"33.55694","-117.67836",,,,,
4479,"4479","CROWN VALLEY-FORBES",,"33.55844","-117.67595",,,,,
4480,"4480","CROWN VALLEY-CABOT",,"33.55706","-117.67945",,,,,
4481,"4481","CROWN VALLEY-GREENFIELD",,"33.55299","-117.68655",,,,,
4482,"4482","CROWN VALLEY-GLENROCK",,"33.54919","-117.68923",,,,,
4483,"4483","CROWN VALLEY-MOULTON",,"33.54280","-117.69258",,,,,
4484,"4484","CROWN VALLEY-NUEVA VISTA",,"33.54037","-117.69490",,,,,
4485,"4485","CROWN VALLEY-LA PAZ",,"33.53611","-117.69910",,,,,
4486,"4486","CROWN VALLEY-LA PLATA",,"33.53355","-117.70182",,,,,
4487,"4487","CROWN VALLEY-CENTRAL PARK",,"33.53077","-117.70605",,,,,
4488,"4488","CROWN VALLEY-ENT 19751 CROWN VALLEY",,"33.52912","-117.70868",,,,,
4497,"4497","GOLDEN LANTERN-CAMINO DEL AVION",,"33.49138","-117.69708",,,,,
4498,"4498","GOLDEN LANTERN-VIA LADERA",,"33.49310","-117.69574",,,,,
4499,"4499","GOLDEN LANTERN-OLD RANCH",,"33.50070","-117.69268",,,,,
4500,"4500","GOLDEN LANTERN-BEACON HILL",,"33.50410","-117.69022",,,,,
4501,"4501","GOLDEN LANTERN-SAINT CHRISTOPHER",,"33.50786","-117.68404",,,,,
4502,"4502","GOLDEN LANTERN-DUNES",,"33.51298","-117.68136",,,,,
4503,"4503","GOLDEN LANTERN-SAINT CHRISTOPHER",,"33.51644","-117.68192",,,,,
4504,"4504","GOLDEN LANTERN-CHAPPAROSA PARK",,"33.51836","-117.68359",,,,,
4505,"4505","GOLDEN LANTERN-SWEET MEADOWS",,"33.52200","-117.68565",,,,,
4506,"4506","GOLDEN LANTERN-CAMINO LOS PADRES",,"33.52444","-117.68542",,,,,
4507,"4507","GOLDEN LANTERN-CRYSTAL CAY",,"33.52806","-117.68495",,,,,
4508,"4508","GOLDEN LANTERN-DUCHESS",,"33.53262","-117.68476",,,,,
4509,"4509","GOLDEN LANTERN-PASEO ESCUELA",,"33.53946","-117.68726",,,,,
4510,"4510","MOULTON-CROWN VALLEY",,"33.54382","-117.69270",,,,,
4511,"4511","MOULTON-NUEVA VISTA",,"33.54690","-117.69605",,,,,
4512,"4512","MOULTON-RANCHO NIGUEL",,"33.55092","-117.69698",,,,,
4513,"4513","MOULTON-ENT 28188 VENTANJA",,"33.55372","-117.69706",,,,,
4514,"4514","MOULTON-ALISO CREEK",,"33.55729","-117.70027",,,,,
4515,"4515","MOULTON-AVILA",,"33.56254","-117.70315",,,,,
4516,"4516","MOULTON-ALISO NIGUEL",,"33.56529","-117.70185",,,,,
4517,"4517","MOULTON-ALISO NIGUEL",,"33.56469","-117.70249",,,,,
4518,"4518","MOULTON-AVILA",,"33.56162","-117.70380",,,,,
4519,"4519","MOULTON-ALISO CREEK",,"33.55627","-117.69964",,,,,
4520,"4520","MOULTON-ENT 28188 VENTANJA",,"33.55323","-117.69738",,,,,
4521,"4521","MOULTON-RANCHO NIGUEL",,"33.55013","-117.69738",,,,,
4522,"4522","MOULTON-NUEVA VISTA",,"33.54614","-117.69603",,,,,
4523,"4523","GOLDEN LANTERN-CROWN VALLEY",,"33.54253","-117.69163",,,,,
4524,"4524","GOLDEN LANTERN-PASEO DE COLINAS",,"33.53746","-117.68577",,,,,
4525,"4525","GOLDEN LANTERN-VIA DE ANZA",,"33.53303","-117.68520",,,,,
4526,"4526","GOLDEN LANTERN-HIDDEN HILLS",,"33.52921","-117.68520",,,,,
4527,"4527","GOLDEN LANTERN-CRYSTAL CAY",,"33.52707","-117.68548",,,,,
4528,"4528","GOLDEN LANTERN-MARINA HILLS",,"33.52430","-117.68575",,,,,
4529,"4529","GOLDEN LANTERN-SWEET MEADOWS",,"33.52198","-117.68594",,,,,
4530,"4530","GOLDEN LANTERN-CHAPPAROSA PARK",,"33.51804","-117.68368",,,,,
4531,"4531","GOLDEN LANTERN-SAINT CHRISTOPHER",,"33.51561","-117.68195",,,,,
4532,"4532","GOLDEN LANTERN-DUNES",,"33.51280","-117.68176",,,,,
4533,"4533","GOLDEN LANTERN-SARDINA",,"33.50799","-117.68436",,,,,
4534,"4534","GOLDEN LANTERN-BEACON HILL",,"33.50376","-117.69120",,,,,
4535,"4535","GOLDEN LANTERN-BEAR BRAND",,"33.50008","-117.69315",,,,,
4536,"4536","GOLDEN LANTERN-VIA LADERA",,"33.49273","-117.69660",,,,,
4556,"4556","NIGUEL-CROWN VALLEY",,"33.52713","-117.71206",,,,,
4566,"4566","BALL-KAYLOR",,"33.81746","-118.06575",,,,,
4567,"4567","BLOOMFIELD-BALL",,"33.81707","-118.06326",,,,,
4568,"4568","BLOOMFIELD-SAN BONITO",,"33.81343","-118.06327",,,,,
4569,"4569","CERRITOS-BLOOMFIELD",,"33.81045","-118.06374",,,,,
4570,"4570","CERRITOS-HUMBOLT",,"33.81045","-118.06613",,,,,
4571,"4571","CERRITOS-LOS ALAMITOS",,"33.81047","-118.06955",,,,,
4573,"4573","KATELLA-CIVIC CENTER",,"33.80291","-118.07709",,,,,
4574,"4574","KATELLA-LOS ALAMITOS",,"33.80297","-118.07110",,,,,
4576,"4576","KATELLA-MAPLE",,"33.80291","-118.06570",,,,,
4577,"4577","KATELLA-BLOOMFIELD",,"33.80290","-118.06290",,,,,
4578,"4578","KATELLA-NOEL",,"33.80287","-118.05760",,,,,
4579,"4579","KATELLA-SARATOGA",,"33.80292","-118.05391",,,,,
4580,"4580","KATELLA-TICONDEROGA",,"33.80292","-118.04854",,,,,
4581,"4581","KATELLA-SIBONEY",,"33.80288","-118.04321",,,,,
4582,"4582","KATELLA-WINNERS CIRCLE",,"33.80284","-118.04028",,,,,
4583,"4583","KATELLA-WALKER",,"33.80286","-118.03741",,,,,
4584,"4584","KATELLA-LEXINGTON",,"33.80318","-118.05503",,,,,
4585,"4585","KATELLA-PORTAL",,"33.80316","-118.06030",,,,,
4586,"4586","KATELLA-BLOOMFIELD",,"33.80322","-118.06363",,,,,
4587,"4587","KATELLA-KAYLOR",,"33.80324","-118.06681",,,,,
4589,"4589","KATELLA-LOS ALAMITOS",,"33.80324","-118.07176",,,,,
4590,"4590","KATELLA-WALNUT",,"33.80324","-118.07512",,,,,
4591,"4591","KATELLA-CIVIC CENTER",,"33.80322","-118.07713",,,,,
4592,"4592","LOS ALAMITOS-BRADBURY",,"33.78786","-118.07190",,,,,
4593,"4593","LOS ALAMITOS-ROSSMOOR",,"33.79222","-118.07169",,,,,
4594,"4594","LOS ALAMITOS-ORANGEWOOD",,"33.79537","-118.07178",,,,,
4595,"4595","LOS ALAMITOS-FARQUHAR",,"33.79846","-118.07169",,,,,
4597,"4597","LOS ALAMITOS-KATELLA",,"33.80371","-118.07161",,,,,
4598,"4598","LOS ALAMITOS-CATALINA",,"33.80723","-118.07155",,,,,
4599,"4599","LOS ALAMITOS-CERRITOS",,"33.81075","-118.07176",,,,,
4601,"4601","LOS ALAMITOS-CERRITOS",,"33.80956","-118.07204",,,,,
4602,"4602","LOS ALAMITOS-CATALINA",,"33.80639","-118.07208",,,,,
4603,"4603","LOS ALAMITOS-KATELLA",,"33.80207","-118.07210",,,,,
4604,"4604","LOS ALAMITOS-FARQUHAR",,"33.79922","-118.07210",,,,,
4605,"4605","LOS ALAMITOS-ORANGEWOOD",,"33.79555","-118.07211",,,,,
4606,"4606","LOS ALAMITOS-ROSSMOOR",,"33.79208","-118.07212",,,,,
4609,"4609","LA PALMA-DENNI",,"33.84609","-118.05506",,,,,
4610,"4610","LA PALMA-REDFORD",,"33.84610","-118.05213",,,,,
4611,"4611","LA PALMA-LOUISE",,"33.84612","-118.04805",,,,,
4612,"4612","LA PALMA-MOODY",,"33.84615","-118.04556",,,,,
4613,"4613","LA PALMA-ANDRE",,"33.84617","-118.04166",,,,,
4614,"4614","LA PALMA-WALKER",,"33.84621","-118.03761",,,,,
4615,"4615","LA PALMA-BRAVO",,"33.84625","-118.03251",,,,,
4616,"4616","LA PALMA-VALLEY VIEW",,"33.84650","-118.02905",,,,,
4617,"4617","LA PALMA-BRAVO",,"33.84646","-118.03336",,,,,
4618,"4618","LA PALMA-WALKER",,"33.84644","-118.03783",,,,,
4619,"4619","LA PALMA-INWOOD",,"33.84640","-118.04316",,,,,
4620,"4620","LA PALMA-MOODY",,"33.84635","-118.04688",,,,,
4621,"4621","LA PALMA-LOUISE",,"33.84635","-118.04880",,,,,
4622,"4622","LA PALMA-REDFORD",,"33.84634","-118.05171",,,,,
4623,"4623","ORANGETHORPE-SOMMERSET",,"33.85858","-118.04121",,,,,
4624,"4624","ORANGETHORPE-WALKER",,"33.85858","-118.03836",,,,,
